CZ,6893,URC,TSN,1825,2225,1 3 5,04:00,2527,0,73G,1,127,2025-04-04
CZ,3136,TSN,CAN,2015,2325,12345 7,03:10,1790,0,789,1,275,2025-04-04
GS,7812,RIZ,TSN,1535,1650,1 3 5 7,01:15,447,0,E90,1,105,2025-04-04
GS,7918,CKG,TSN,2215,0035,5,02:20,1431,0,320,1,179,2025-04-04
GS,7888,TFU,TSN,1420,1705,34567,02:45,1529,0,320,1,173,2025-04-04
GS,7881,TSN,PVG,0805,1020,3 5,02:15,975,0,320,1,173,2025-04-04
MU,2277,XIY,TSN,1520,1715,1234567,01:55,924,0,320,1,156,2025-04-04
MU,5440,TSN,SHA,1950,2155,12345 7,02:05,953,0,321,1,180,2025-04-04
BK,2883,XIY,TSN,0925,1110,1234567,01:45,924,0,73E,1,188,2025-04-04
GS,7811,TSN,RIZ,0800,0915,1 3 5 7,01:15,447,0,E90,1,105,2025-04-04
GS,7887,TSN,TFU,0950,1315,34567,03:25,1529,0,320,1,173,2025-04-04
MU,2278,TSN,XIY,1815,2015,1234567,02:00,924,0,320,1,156,2025-04-04
CA,2834,PVG,TSN,1155,1415,123 5 7,02:20,975,0,738,1,176,2025-04-04
CA,2822,SHA,TSN,1815,2040,1   5,02:25,953,0,738,1,176,2025-04-04
G5,4995,TSN,DLC,1410,1510,3 5,01:00,362,0,CR9,1,88,2025-04-04
MF,8482,KWE,TSN,2035,2340,123 567,03:05,1706,0,738,1,183,2025-04-04
MF,8183,TSN,YCU,1815,1950,1   5 7,01:35,715,0,738,1,169,2025-04-04
ZH,8807,KHN,TSN,1515,1735,1234567,02:20,1147,0,738,1,161,2025-04-04
CA,2962,CTU,TSN,1245,1530,5,02:45,1545,0,73G,1,128,2025-04-04
CA,171,TSN,ICN,0900,1145,2 45,01:45,814,0,738,1,159,2025-04-04
CA,2806,CAN,TSN,0835,1145,1234567,03:10,1790,0,738,1,159,2025-04-04
CA,2957,TSN,TFU,1600,1910,23 5,03:10,1529,0,738,1,159,2025-04-04
CA,103,TSN,HKG,0820,1150,1 345 7,03:30,1896,0,738,1,159,2025-04-04
G5,4472,TGO,TSN,1320,1500,1 3 5 7,01:40,637,0,CR9,1,88,2025-04-04
BK,2735,TSN,CSX,2115,2345,1234567,02:30,1273,0,739,1,199,2025-04-04
BK,2898,KMG,TSN,1935,2255,1 3456,03:20,2058,0,73E,1,188,2025-04-04
PN,6222,TSN,KOW,2015,2245,1234567,02:30,1493,0,320,1,179,2025-04-04
CZ,3135,CAN,TSN,1605,1905,12345 7,03:00,1790,0,789,1,275,2025-04-04
GS,7990,HND,TSN,0130,0355,23 5 7,03:25,2015,0,320,1,175,2025-04-04
GS,7458,TSN,UYN,2115,2255,1 3 5 7,01:40,666,0,E95,1,121,2025-04-04
GS,6586,YNJ,TSN,1500,1710,3 5 7,02:10,1096,0,320,1,177,2025-04-04
IJ,253,NRT,TSN,1255,1535,1 3 56,03:40,2062,0,737,1,189,2025-04-04
CA,2955,TSN,TFU,1300,1605,5,03:05,1529,0,738,1,176,2025-04-04
CA,2832,PVG,TSN,2030,2300,3 5,02:30,975,0,73G,1,128,2025-04-04
CA,2938,CGQ,TSN,1105,1255,1   56,01:50,879,0,738,1,176,2025-04-04
CA,4046,TSN,CTU,1130,1430,1234567,03:00,1545,0,32Q,1,194,2025-04-04
CA,2818,SZX,TSN,0825,1130,1234567,03:05,1862,0,738,1,176,2025-04-04
CA,2964,CTU,TSN,1915,2200,1   5 7,02:45,1545,0,738,1,159,2025-04-04
FM,9119,PVG,TSN,2220,0040,123 567,02:20,975,0,73E,1,168,2025-04-04
FM,9114,TSN,PVG,1125,1330,123456,02:05,975,0,73E,1,168,2025-04-04
G5,4996,DLC,TSN,2135,2255,1 3 5 7,01:20,362,0,CR9,1,88,2025-04-04
MF,8229,TSN,URC,1110,1555,3 5,04:45,2527,0,738,1,169,2025-04-04
BK,2704,HRB,TSN,1720,2000,1234567,02:40,1027,0,739,1,199,2025-04-04
DR,5327,LJG,TSN,1040,1355,1   5 7,03:15,2105,0,737,1,141,2025-04-04
GS,7978,KIX,TSN,1310,1455,1234567,02:45,1674,0,320,1,176,2025-04-04
DR,6543,ENH,TSN,0945,1215,1 3 5 7,02:30,1210,0,73E,1,141,2025-04-04
BK,3066,CSX,TSN,1535,1745,1 3 5 7,02:10,1273,0,73E,1,188,2025-04-04
CZ,8505,WUH,TSN,1600,1750,5,01:50,969,0,C27,1,89,2025-04-04
GS,7919,TSN,HRB,1835,2040,5,02:05,1027,0,E95,1,121,2025-04-04
GS,7798,XIL,TSN,2120,2235,12  567,01:15,542,0,E90,1,105,2025-04-04
GS,7907,TSN,LJG,1555,1930,1   5,03:35,2105,0,320,1,173,2025-04-04
GS,6698,TSN,HLD,2000,2225,1234567,02:25,1138,0,320,1,173,2025-04-04
CA,2895,TSN,INC,0650,0855,5,02:05,983,0,73G,1,128,2025-04-04
CA,2835,TSN,HGH,1555,1805,5,02:10,1028,0,738,1,159,2025-04-04
G5,4551,TSN,SZH,0710,0845,1 3 5 7,01:35,401,0,32A,1,179,2025-04-04
MF,8137,TSN,FOC,0900,1130,2345,02:30,1481,0,738,1,169,2025-04-04
MF,8136,TSN,XMN,0715,1005,1234567,02:50,1622,0,738,1,183,2025-04-04
3U,8863,CTU,TSN,1635,1915,5,02:40,1545,0,319,1,132,2025-04-04
CA,2918,DLC,TSN,2255,0010,1234567,01:15,362,0,738,1,159,2025-04-04
CA,8140,TSN,HET,1615,1750,1234567,01:35,507,0,C27,1,90,2025-04-04
CA,2845,TSN,HGH,0855,1055,34567,02:00,1028,0,738,1,159,2025-04-04
HU,7689,HRB,TSN,0735,0955,23 56,02:20,1027,0,738,1,169,2025-04-04
GS,7858,WUH,TSN,1040,1230,5,01:50,969,0,320,1,173,2025-04-04
BK,2703,CAN,TSN,0655,0955,1234567,03:00,1790,0,739,1,199,2025-04-04
GS,7803,TSN,TYN,0735,0850,5,01:15,438,0,E95,1,121,2025-04-04
GS,7821,TSN,DLC,0830,0935,5,01:05,362,0,320,1,185,2025-04-04
GS,7890,XMN,TSN,1255,1525,3 5,02:30,1622,0,320,1,178,2025-04-04
9C,6306,TSN,LHW,1355,1620,1 3 5,02:25,1236,0,320,1,186,2025-04-04
BK,3202,TFU,TSN,1205,1455,2345,02:50,1529,0,73E,1,188,2025-04-04
MU,5787,KMG,TSN,0830,1200,1234567,03:30,2058,0,73E,1,168,2025-04-04
MU,5788,TSN,KMG,1300,1640,1 3456,03:40,2058,0,73E,1,168,2025-04-04
RY,8962,TSN,KHN,2200,0015,1234567,02:15,1147,0,738,1,185,2025-04-04
,,,,,,,,,,,,,
Data copyright 2025. OAG Aviation Worldwide Ltd. All right reserved.,,,,,,,,,,,,,
USAGE: 356 RECORDS.,,,,,,,,,,,,,
