CA,1934,NNG,PEK,1945,2255,5,03:10,2095,0,7M8,1,176,2025-04-04
HU,7082,PEK,HAK,1900,2245,1 3 5 7,03:45,2313,0,738,1,169,2025-04-04
CA,1446,KMG,PEK,1515,1915,5,04:00,2092,0,330,1,237,2025-04-04
HU,7279,PEK,SYX,1300,1700,45 7,04:00,2514,0,333,1,291,2025-04-04
CA,1520,SHA,PEK,1330,1545,2  5,02:15,1075,0,773,1,311,2025-04-04
HU,7806,CAN,PEK,1015,1315,23456,03:00,1880,0,787,1,212,2025-04-04
3U,8889,CTU,PEK,1530,1810,1234567,02:40,1555,0,320,1,188,2025-04-04
CA,1491,PEK,WMT,1645,1955,2  5,03:10,1656,0,738,1,159,2025-04-04
CA,1727,HGH,PEK,2000,2230,5,02:30,1147,0,738,1,159,2025-04-04
CA,1373,PEK,CSX,1255,1545,5,02:50,1355,0,738,1,167,2025-04-04
CA,4116,PEK,CTU,1500,1755,23456,02:55,1555,0,32Q,1,194,2025-04-04
CA,1281,PEK,INC,0930,1125,12345 7,01:55,925,0,C27,1,90,2025-04-04
CA,1453,PEK,MIG,0730,1010,1  456,02:40,1434,0,320,1,158,2025-04-04
KE,856,PEK,ICN,1330,1630,5,02:00,901,0,789,1,278,2025-04-04
ZH,9157,PEK,WUX,1055,1255,1234567,02:00,1014,0,738,1,161,2025-04-04
HU,7347,PEK,TFU,1430,1735,5,03:05,1545,0,330,1,259,2025-04-04
CA,1378,SYX,PEK,2040,0040,5,04:00,2514,0,738,1,159,2025-04-04
CA,901,PEK,UBN,0840,1050,1 3 56,02:10,1146,0,7M8,1,176,2025-04-04
ZH,9172,NTG,PEK,1920,2130,1 3 5 7,02:10,972,0,738,1,168,2025-04-04
CA,1819,PEK,NKG,2015,2215,1 3 56,02:00,948,0,738,1,176,2025-04-04
CA,128,KIX,PEK,1645,1915,1234567,03:30,1761,0,321,1,177,2025-04-04
CA,1112,HET,PEK,1815,1945,1   5,01:30,412,0,C27,1,90,2025-04-04
HU,7702,SZX,PEK,0710,1015,12  5,03:05,1954,0,787,1,212,2025-04-04
CA,1274,LHW,PEK,1200,1425,1   5,02:25,1196,0,738,1,176,2025-04-04
CA,912,ARN,PEK,1910,0945,1234567,08:35,6688,0,359,1,312,2025-04-04
BR,716,TPE,PEK,1605,1930,1   5,03:25,1720,0,333,1,309,2025-04-04
CX,345,PEK,HKG,0725,1105,12 4567,03:40,1989,0,32Q,1,202,2025-04-04
CA,1205,PEK,XIY,2000,2215,1   5,02:15,932,0,738,1,159,2025-04-04
CA,4113,CTU,PEK,0800,1040,1234567,02:40,1555,0,333,1,311,2025-04-04
SQ,802,SIN,PEK,0830,1440,1234567,06:10,4487,0,77W,1,264,2025-04-04
CA,1466,LJG,PEK,1535,1925,1  45,03:50,2118,0,320,1,158,2025-04-04
CA,931,PEK,FRA,1330,1800,123456,10:30,7786,0,773,1,311,2025-04-04
CA,1712,PEK,HGH,1130,1355,23456,02:25,1147,0,321,1,185,2025-04-04
CA,8907,DLC,PEK,1930,2045,1 34567,01:15,441,0,738,1,167,2025-04-04
CA,1709,HGH,PEK,1100,1325,5,02:25,1147,0,789,1,293,2025-04-04
CA,1512,KHN,PEK,1610,1845,5,02:35,1247,0,738,1,159,2025-04-04
CA,129,PEK,PUS,0815,1145,2 45,02:30,1213,0,738,1,159,2025-04-04
CA,1703,HGH,PEK,0800,1025,23456,02:25,1147,0,321,1,185,2025-04-04
CA,1571,PEK,TAO,1830,1955,23 5 7,01:25,513,0,7M8,1,176,2025-04-04
CA,4162,PEK,KWE,1055,1425,12345 7,03:30,1754,0,320,1,158,2025-04-04
CA,4195,TFU,PEK,0930,1215,5,02:45,1545,0,330,1,237,2025-04-04
CA,1707,HGH,PEK,1000,1230,123456,02:30,1147,0,321,1,177,2025-04-04
CA,4186,PEK,CTU,1000,1255,1 345,02:55,1555,0,320,1,158,2025-04-04
CA,1535,PEK,NGB,1600,1820,1 3 56,02:20,1221,0,738,1,176,2025-04-04
CA,108,HKG,PEK,1030,1355,1 34567,03:25,1989,0,321,1,177,2025-04-04
CA,1511,PEK,KHN,1245,1515,2  5,02:30,1247,0,738,1,159,2025-04-04
ZH,9158,WUX,PEK,0735,0945,1234567,02:10,1014,0,738,1,161,2025-04-04
TK,88,IST,PEK,0130,1535,1234567,09:05,7057,0,77W,1,349,2025-04-04
CA,1601,PEK,SHE,2035,2200,1234567,01:25,605,0,7M8,1,176,2025-04-04
CA,1127,PEK,YCU,1140,1325,1   5,01:45,735,0,738,1,159,2025-04-04
CA,4182,PEK,CTU,0700,0955,1234567,02:55,1555,0,32Q,1,194,2025-04-04
CA,1896,SQD,PEK,1035,1240,1234567,02:05,1305,0,320,1,158,2025-04-04
CA,907,PEK,MAD,0200,0800,1234567,12:00,9201,0,789,1,293,2025-04-04
MU,5157,SHA,PEK,1330,1545,1234567,02:15,1075,0,333,1,298,2025-04-04
CA,1119,PEK,CIH,1800,1930,1234567,01:30,521,0,73G,1,128,2025-04-04
HU,754,MAN,PEK,1215,0520,1 34567,10:05,8089,0,333,1,294,2025-04-04
CA,1370,SYX,PEK,1255,1645,1   5,03:50,2514,0,773,1,311,2025-04-04
ZH,9159,PEK,WUX,1400,1600,5,02:00,1014,0,738,1,168,2025-04-04
CA,1606,DLC,PEK,0715,0840,1   5,01:25,441,0,738,1,159,2025-04-04
CA,1729,HGH,PEK,2100,2330,5,02:30,1147,0,321,1,194,2025-04-04
CA,4126,LXA,PEK,1315,1715,123456,04:00,2622,0,319,1,128,2025-04-04
CA,107,PEK,HKG,1815,2150,123456,03:35,1989,0,321,1,177,2025-04-04
CA,1402,CTU,PEK,1800,2115,5,03:15,1555,0,321,1,177,2025-04-04
HU,7135,PEK,CSX,0715,0950,1 3 56,02:35,1355,0,738,1,157,2025-04-04
HU,7547,PEK,TFU,2000,2255,12345 7,02:55,1545,0,738,1,157,2025-04-04
OZ,331,ICN,PEK,0820,0930,456,02:10,901,0,333,1,290,2025-04-04
HU,7577,PEK,HGH,0700,0920,56,02:20,1147,0,738,1,157,2025-04-04
CA,928,KIX,PEK,1400,1615,123 567,03:15,1761,0,333,1,301,2025-04-04
ZH,9101,SZX,PEK,0730,1100,1234567,03:30,1954,0,321,1,184,2025-04-04
CA,1374,CSX,PEK,1645,1915,5,02:30,1355,0,738,1,167,2025-04-04
CA,1434,KWE,PEK,1305,1615,5,03:10,1754,0,321,1,194,2025-04-04
HU,7926,TIJ,PEK,0620,0955,123456,12:35,10239,0,789,1,285,2025-04-04
CA,1349,PEK,CSX,1935,2215,5,02:40,1355,0,738,1,162,2025-04-04
HU,7143,PEK,KHN,1555,1825,5,02:30,1247,0,738,1,169,2025-04-04
CA,1658,SHE,PEK,1550,1755,3 56,02:05,605,0,738,1,176,2025-04-04
CA,1328,CAN,PEK,1840,2155,56,03:15,1880,0,321,1,177,2025-04-04
SC,1161,PEK,ZUH,0655,1025,1 345 7,03:30,2029,0,738,1,175,2025-04-04
CA,1907,PEK,ZUH,1835,2200,1234567,03:25,2029,0,738,1,159,2025-04-04
CA,1523,PEK,SHA,1055,1315,1   5 7,02:20,1075,0,32Q,1,194,2025-04-04
CA,8211,WUH,PEK,1820,2020,12345 7,02:00,1053,0,321,1,185,2025-04-04
CA,1429,PEK,CKG,0900,1140,3 5,02:40,1461,0,7M8,1,176,2025-04-04
HU,7195,PEK,FOC,0855,1145,1   5 7,02:50,1595,0,738,1,157,2025-04-04
HU,7103,PEK,DLC,2305,0030,1234567,01:25,441,0,738,1,169,2025-04-04
CA,1638,TNH,PEK,0835,1025,1234567,01:50,800,0,73G,1,128,2025-04-04
CA,1972,CSX,PEK,1950,2230,12 45,02:40,1355,0,738,1,176,2025-04-04
CA,1278,LHW,PEK,0820,1035,1234567,02:15,1196,0,738,1,159,2025-04-04
HU,729,PEK,BOS,1320,1640,3 5 7,15:20,10813,0,789,1,289,2025-04-04
SC,2129,XMN,PEK,1930,2230,1234567,03:00,1732,0,738,1,175,2025-04-04
HU,7194,HUO,PEK,2245,0030,5 7,01:45,663,0,738,1,169,2025-04-04
CA,1621,PEK,HRB,0645,0845,2345 7,02:00,998,0,32N,1,158,2025-04-04
CA,927,PEK,KIX,0840,1240,1 3 567,03:00,1761,0,333,1,301,2025-04-04
SQ,805,PEK,SIN,0855,1505,1234567,06:10,4487,0,359,1,303,2025-04-04
ZH,9116,PEK,SZX,0920,1250,12345 7,03:30,1954,0,738,1,168,2025-04-04
8L,9512,LXA,PEK,1905,2310,1234567,04:05,2622,0,737,1,106,2025-04-04
SC,1162,ZUH,PEK,0855,1215,1 345 7,03:20,2029,0,738,1,175,2025-04-04
CA,1575,PEK,TAO,0900,1030,1   5,01:30,513,0,7M8,1,176,2025-04-04
CA,113,PEK,NRT,1415,1850,1234567,03:35,2134,0,321,1,177,2025-04-04
CA,4123,PEK,LXA,1310,1735,3 5,04:25,2622,0,319,1,128,2025-04-04
SC,2210,FOC,PEK,1415,1730,1234567,03:15,1595,0,738,1,175,2025-04-04
CA,1409,PEK,CKG,1600,1900,5,03:00,1461,0,738,1,176,2025-04-04
HU,7280,SYX,PEK,1600,2000,2  5,04:00,2514,0,738,1,169,2025-04-04
CA,1519,PEK,SHA,0930,1155,2  5,02:25,1075,0,773,1,311,2025-04-04
CA,1956,LZH,PEK,1855,2200,5,03:05,1886,0,738,1,159,2025-04-04
HU,7081,HAK,PEK,1600,1945,123456,03:45,2313,0,738,1,169,2025-04-04
CA,1719,HGH,PEK,1600,1835,56,02:35,1147,0,32Q,1,194,2025-04-04
CA,1611,PEK,HRB,1730,1930,45,02:00,998,0,320,1,158,2025-04-04
HU,7614,PVG,PEK,1105,1345,5,02:40,1098,0,787,1,212,2025-04-04
HU,7578,HGH,PEK,1035,1300,56,02:25,1147,0,738,1,157,2025-04-04
CA,1957,PEK,HUZ,0715,1030,12345 7,03:15,1902,0,320,1,158,2025-04-04
CA,864,ATH,PEK,1415,0520,1   5,10:05,7604,0,333,1,301,2025-04-04
CA,1938,KWL,PEK,2115,0015,5,03:00,1759,0,321,1,194,2025-04-04
CA,1222,LHW,PEK,1940,2215,1  4567,02:35,1196,0,738,1,176,2025-04-04
CA,1504,NKG,PEK,2055,2255,1 3456,02:00,948,0,738,1,167,2025-04-04
CA,1131,PEK,HLD,0740,0955,5,02:15,1046,0,738,1,167,2025-04-04
CA,1407,PEK,CTU,1645,1945,5,03:00,1555,0,330,1,237,2025-04-04
CA,904,SGN,PEK,0510,1110,1 3 56,05:00,3394,0,738,1,159,2025-04-04
CA,8205,WUH,PEK,1200,1400,1234567,02:00,1053,0,321,1,185,2025-04-04
CA,1723,HGH,PEK,1800,2045,5,02:45,1147,0,321,1,177,2025-04-04
CA,1809,PEK,XMN,0930,1230,5,03:00,1732,0,321,1,177,2025-04-04
HU,492,BRU,PEK,1320,0510,567,09:50,7942,0,789,1,287,2025-04-04
CA,1492,WMT,PEK,2040,2320,2  5,02:40,1656,0,738,1,159,2025-04-04
CA,1871,PEK,XMN,1430,1730,5,03:00,1732,0,738,1,162,2025-04-04
CA,1551,PEK,TXN,1815,2025,23 5 7,02:10,1159,0,738,1,167,2025-04-04
HU,7803,PEK,CAN,0930,1250,12345 7,03:20,1880,0,787,1,212,2025-04-04
HU,7125,PEK,DOY,2100,2225,5,01:25,343,0,738,1,169,2025-04-04
HU,7713,PEK,SZX,2030,2350,5,03:20,1954,0,738,1,169,2025-04-04
HU,7988,TPE,PEK,1305,1635,1 3 5 7,03:30,1720,0,738,1,169,2025-04-04
CA,1276,URC,PEK,1700,2100,1 3 5 7,04:00,2428,0,738,1,162,2025-04-04
CA,1384,SZX,PEK,1500,1815,1  456,03:15,1954,0,773,1,311,2025-04-04
HU,7657,PEK,YYA,1955,2225,5,02:30,1233,0,738,1,169,2025-04-04
LH,722,MUC,PEK,1940,1145,1234567,10:05,7718,0,359,1,293,2025-04-04
CA,1330,CAN,PEK,1030,1340,5,03:10,1880,0,773,1,311,2025-04-04
T5,607,ASB,PEK,1800,0320,5,06:20,4941,0,77L,1,291,2025-04-04
CA,1954,DYG,PEK,2145,0010,1  4567,02:25,1341,0,738,1,176,2025-04-04
CA,1715,HGH,PEK,1400,1625,1 3 5,02:25,1147,0,320,1,158,2025-04-04
CA,1629,PEK,CGQ,1455,1700,34567,02:05,867,0,738,1,167,2025-04-04
3U,8900,PEK,CTU,0745,1025,2  5,02:40,1555,0,321,1,193,2025-04-04
CA,1380,CAN,PEK,0915,1230,12 45 7,03:15,1880,0,773,1,311,2025-04-04
CA,1610,CGQ,PEK,1010,1205,4567,01:55,867,0,321,1,177,2025-04-04
CA,1623,PEK,HRB,1215,1410,1 3456,01:55,998,0,321,1,177,2025-04-04
SC,2209,PEK,FOC,0955,1300,1234567,03:05,1595,0,738,1,175,2025-04-04
CA,4147,CKG,PEK,1730,2030,1   5 7,03:00,1461,0,738,1,167,2025-04-04
CA,1449,PEK,CKG,1845,2130,1234567,02:45,1461,0,789,1,293,2025-04-04
SQ,807,PEK,SIN,1635,2300,1234567,06:25,4487,0,77W,1,264,2025-04-04
MU,5099,SHA,PEK,0700,0915,12345 7,02:15,1075,0,333,1,298,2025-04-04
CA,1879,PEK,YIW,0645,0855,2  5 7,02:10,1233,0,321,1,177,2025-04-04
CA,1958,HUZ,PEK,1115,1425,1234567,03:10,1902,0,320,1,158,2025-04-04
NH,964,PEK,HND,0820,1255,1234567,03:35,2089,0,763,1,202,2025-04-04
SC,4642,PEK,TAO,0950,1120,1234567,01:30,513,0,738,1,175,2025-04-04
ZH,9104,PEK,SZX,1430,1805,12345 7,03:35,1954,0,738,1,161,2025-04-04
SQ,800,SIN,PEK,0110,0715,1234567,06:05,4487,0,359,1,303,2025-04-04
CA,1288,DNH,PEK,2120,0020,3 5,03:00,1859,0,738,1,176,2025-04-04
CA,1827,PEK,KOW,1620,1915,1234567,02:55,1588,0,738,1,167,2025-04-04
HU,7147,PEK,TFU,0800,1055,12 45,02:55,1545,0,333,1,302,2025-04-04
HU,7247,PEK,TFU,1255,1600,1 3 5 7,03:05,1545,0,738,1,157,2025-04-04
CA,1550,SHA,PEK,2025,2240,1 3 5 7,02:15,1075,0,919,1,158,2025-04-04
CA,719,PEK,BUD,0250,0710,1  45 7,10:20,7326,0,789,1,293,2025-04-04
CA,4102,PEK,CTU,1300,1600,5,03:00,1555,0,333,1,301,2025-04-04
CA,1949,PEK,HAK,0930,1320,123 5 7,03:50,2313,0,738,1,167,2025-04-04
CA,1559,PEK,YNT,1325,1450,1  4567,01:25,465,0,320,1,158,2025-04-04
SC,7611,YNT,PEK,0720,0850,12345 7,01:30,465,0,738,1,175,2025-04-04
HU,7678,HGH,PEK,2130,2340,5,02:10,1147,0,738,1,169,2025-04-04
CA,1922,HNY,PEK,2000,2240,123 567,02:40,1508,0,738,1,167,2025-04-04
CA,1841,PEK,YTY,0630,0810,2 45 7,01:40,880,0,320,1,158,2025-04-04
HU,7335,PEK,CSX,1155,1435,234567,02:40,1355,0,330,1,259,2025-04-04
CA,8908,PEK,DLC,2150,2315,34567,01:25,441,0,738,1,167,2025-04-04
CA,1266,HMI,PEK,2130,0030,5,03:00,1926,0,738,1,159,2025-04-04
HU,7277,PEK,HGH,0755,1015,2  5,02:20,1147,0,787,1,212,2025-04-04
HU,7236,CSX,PEK,1530,1800,4567,02:30,1355,0,738,1,157,2025-04-04
CA,117,PEK,HKG,1730,2105,1 345,03:35,1989,0,321,1,177,2025-04-04
CA,1651,PEK,SHE,0825,1010,1 3 5,01:45,605,0,738,1,162,2025-04-04
HU,7677,PEK,HGH,1755,2000,5,02:05,1147,0,738,1,169,2025-04-04
HU,7187,PEK,WUH,0845,1105,2 45 7,02:20,1053,0,738,1,169,2025-04-04
CA,1252,URC,PEK,1325,1715,123456,03:50,2428,0,7M8,1,176,2025-04-04
CA,8204,PEK,WUH,0955,1215,1234567,02:20,1053,0,321,1,194,2025-04-04
CA,1497,PEK,XIC,1420,1740,12345 7,03:20,1881,0,319,1,128,2025-04-04
HU,7337,PEK,XIY,2215,0030,123 56,02:15,932,0,738,1,169,2025-04-04
HU,7607,PEK,SHA,1700,1900,5,02:00,1075,0,738,1,169,2025-04-04
CA,4163,KWE,PEK,0900,1150,1  456,02:50,1754,0,320,1,158,2025-04-04
CA,1590,SHA,PEK,0855,1110,23 5 7,02:15,1075,0,773,1,311,2025-04-04
CA,4136,PEK,CKG,2030,2310,1 34567,02:40,1461,0,738,1,167,2025-04-04
CA,1303,PEK,SZX,1300,1625,2 45,03:25,1954,0,773,1,311,2025-04-04
HU,429,PEK,BKK,0815,1220,1234567,05:05,3314,0,738,1,173,2025-04-04
CA,137,PEK,GMP,1000,1305,234567,02:05,925,0,738,1,176,2025-04-04
CA,1369,PEK,SYX,0730,1140,1   5,04:10,2514,0,773,1,311,2025-04-04
MU,5108,PEK,SHA,1100,1330,12345 7,02:30,1075,0,333,1,298,2025-04-04
ZH,9162,WUX,PEK,2155,0015,123 567,02:20,1014,0,738,1,161,2025-04-04
CA,1708,PEK,HGH,0930,1145,5 7,02:15,1147,0,359,1,312,2025-04-04
CA,1572,TAO,PEK,2055,2235,2345 7,01:40,513,0,7M8,1,176,2025-04-04
HX,304,HKG,PEK,2020,2340,1234567,03:20,1989,0,320,1,152,2025-04-04
CA,1371,PEK,SYX,1240,1645,1   5 7,04:05,2514,0,321,1,177,2025-04-04
CA,4171,KMG,PEK,0700,1035,1234567,03:35,2092,0,32N,1,158,2025-04-04
CA,184,HND,PEK,0830,1115,123 56,03:45,2089,0,321,1,177,2025-04-04
HU,7481,HAK,PEK,1100,1450,1234567,03:50,2313,0,738,1,169,2025-04-04
CA,1272,LHW,PEK,1505,1725,12 4567,02:20,1196,0,738,1,176,2025-04-04
CA,8201,WUH,PEK,0800,1010,123 56,02:10,1053,0,320,1,158,2025-04-04
MU,5156,PEK,SHA,1330,1545,12  5,02:15,1075,0,333,1,298,2025-04-04
CA,8206,PEK,WUH,1115,1330,123 56,02:15,1053,0,320,1,158,2025-04-04
KY,8269,KMG,PEK,0820,1215,1234567,03:55,2092,0,738,1,174,2025-04-04
CA,1456,MIG,PEK,2145,0020,1234567,02:35,1434,0,320,1,158,2025-04-04
HU,7290,KWE,PEK,1255,1555,12 4567,03:00,1754,0,738,1,169,2025-04-04
GJ,8987,HGH,PEK,1555,1830,1 3 5,02:35,1147,0,321,1,199,2025-04-04
CA,1499,PEK,DLU,1430,1830,1234567,04:00,2200,0,73G,1,128,2025-04-04
CA,126,ICN,PEK,1750,1900,1234567,02:10,901,0,321,1,177,2025-04-04
CA,1833,PEK,XMN,1125,1430,1234567,03:05,1732,0,321,1,194,2025-04-04
3U,8830,PEK,CKG,1055,1340,234567,02:45,1461,0,320,1,188,2025-04-04
CA,1640,HRB,PEK,0830,1025,2345,01:55,998,0,738,1,159,2025-04-04
HU,408,EDI,PEK,1200,0510,1   5,10:10,7932,0,333,1,281,2025-04-04
HX,312,HKG,PEK,1735,2045,1234567,03:10,1989,0,320,1,158,2025-04-04
ZH,9147,CAN,PEK,0725,1020,1 345 7,02:55,1880,0,738,1,168,2025-04-04
FU,6665,FOC,PEK,1805,2115,1234567,03:10,1595,0,737,1,163,2025-04-04
MU,5152,PEK,SHA,0830,1045,12345,02:15,1075,0,333,1,292,2025-04-04
OM,0224,PEK,UBN,2110,2340,5,02:30,1146,0,7M8,1,162,2025-04-04
MU,5111,SHA,PEK,1300,1510,1234567,02:10,1075,0,333,1,292,2025-04-04
SC,2122,PEK,XMN,1025,1315,1234567,02:50,1732,0,738,1,175,2025-04-04
HU,7919,PEK,HND,2105,0130,5 7,03:25,2089,0,738,1,168,2025-04-04
HU,7235,PEK,CSX,1055,1340,12 4567,02:45,1355,0,738,1,157,2025-04-04
HU,7197,PEK,LHW,0655,0920,3 5,02:25,1196,0,738,1,169,2025-04-04
HU,7778,BAR,PEK,1900,2300,12  5,04:00,2398,0,738,1,169,2025-04-04
CA,1721,HGH,PEK,1700,1930,1234567,02:30,1147,0,321,1,177,2025-04-04
GJ,8887,HGH,PEK,0710,0940,1 3 5,02:30,1147,0,321,1,199,2025-04-04
AF,201,PEK,CDG,2305,0605,1234567,13:00,8187,0,789,1,279,2025-04-04
CA,1887,PEK,JDZ,1255,1520,12 45,02:25,1193,0,738,1,159,2025-04-04
MU,5109,SHA,PEK,1200,1415,12345 7,02:15,1075,0,333,1,292,2025-04-04
CA,1234,KRY,PEK,2030,0020,1234567,03:50,2631,0,73G,1,128,2025-04-04
CA,169,PEK,CTS,0805,1240,1234567,03:35,2105,0,738,1,159,2025-04-04
HU,7188,WUH,PEK,1905,2115,5 7,02:10,1053,0,738,1,169,2025-04-04
CA,4131,CKG,PEK,0800,1025,1234567,02:25,1461,0,738,1,176,2025-04-04
CA,1603,PEK,HRB,0715,0915,1   5 7,02:00,998,0,738,1,176,2025-04-04
SC,2125,XMN,PEK,1500,1800,5,03:00,1732,0,738,1,175,2025-04-04
CA,1818,NKG,PEK,1115,1315,5,02:00,948,0,320,1,158,2025-04-04
OZ,3355,GMP,PEK,0835,0950,1234567,02:15,925,0,321,1,174,2025-04-04
KL,0897,AMS,PEK,1550,0855,123 56,11:05,7825,0,789,1,275,2025-04-04
ZH,9118,PEK,SZX,1930,2305,1234567,03:35,1954,0,738,1,161,2025-04-04
CA,1408,CTU,PEK,2100,2345,5,02:45,1555,0,330,1,237,2025-04-04
CA,1228,INC,PEK,1915,2115,5,02:00,925,0,321,1,177,2025-04-04
CA,1308,SZX,PEK,1030,1345,5,03:15,1954,0,330,1,237,2025-04-04
CA,1214,INC,PEK,0945,1140,5,01:55,925,0,738,1,159,2025-04-04
HU,753,PEK,MAN,0255,0645,1 34567,10:50,8089,0,333,1,294,2025-04-04
CA,1312,NNG,PEK,1330,1710,23 5 7,03:40,2095,0,738,1,167,2025-04-04
HU,7883,PEK,LZG,0755,1040,1 3 5 7,02:45,1344,0,738,1,169,2025-04-04
MU,5158,PEK,PVG,1430,1655,2 4567,02:25,1098,0,320,1,156,2025-04-04
CA,1293,PEK,URC,1430,1840,5,04:10,2428,0,738,1,162,2025-04-04
CA,1919,PEK,HAK,1715,2100,56,03:45,2313,0,32Q,1,194,2025-04-04
CA,1321,PEK,CAN,0900,1220,2  56,03:20,1880,0,789,1,293,2025-04-04
SC,2208,FOC,PEK,1615,1915,1 3 5 7,03:00,1595,0,738,1,173,2025-04-04
HU,7603,PEK,SHA,0845,1055,567,02:10,1075,0,332,1,213,2025-04-04
ZH,9108,PEK,SZX,1900,2235,123 567,03:35,1954,0,330,1,308,2025-04-04
CA,1248,DNH,PEK,1055,1400,1 3 5,03:05,1859,0,321,1,177,2025-04-04
CA,1952,LZH,PEK,1210,1510,1 3456,03:00,1886,0,738,1,167,2025-04-04
NX,008,MFM,PEK,1915,2230,1234567,03:15,2012,0,320,1,156,2025-04-04
CA,1389,PEK,CSX,0830,1110,1 3 5,02:40,1355,0,738,1,176,2025-04-04
CA,123,PEK,ICN,0840,1135,1 34567,01:55,901,0,321,1,177,2025-04-04
CA,909,PEK,SVO,1345,1655,1234567,08:10,5794,0,77W,1,392,2025-04-04
CA,1834,XMN,PEK,1540,1900,1234567,03:20,1732,0,321,1,194,2025-04-04
HU,7126,DOY,PEK,2310,0020,5,01:10,343,0,738,1,169,2025-04-04
CA,1587,PEK,WEH,0655,0830,1234567,01:35,584,0,320,1,158,2025-04-04
HU,7138,XIY,PEK,0625,0900,1   5 7,02:35,932,0,738,1,169,2025-04-04
HU,7080,SYX,PEK,1400,1815,1234567,04:15,2514,0,738,1,169,2025-04-04
CA,939,PEK,FCO,1345,1855,1234567,11:10,8143,0,773,1,311,2025-04-04
CA,1915,PEK,CGO,2105,2250,1234567,01:45,661,0,321,1,177,2025-04-04
3U,8887,CTU,PEK,1330,1615,2345,02:45,1555,0,320,1,188,2025-04-04
CA,1931,PEK,NNG,2035,2355,1234567,03:20,2095,0,738,1,176,2025-04-04
8L,9511,PEK,LXA,0700,1110,1234567,04:10,2622,0,737,1,127,2025-04-04
HU,7985,PEK,SVO,1425,1805,1234567,08:40,5794,0,333,1,292,2025-04-04
HU,7436,CSX,PEK,2030,2300,1234567,02:30,1355,0,738,1,157,2025-04-04
CA,1399,PEK,CSX,1010,1240,5,02:30,1355,0,738,1,159,2025-04-04
CA,185,PEK,TPE,0830,1140,1 3 5 7,03:10,1720,0,333,1,311,2025-04-04
CA,1404,KMG,PEK,1130,1510,1 3 5 7,03:40,2092,0,7M8,1,176,2025-04-04
CI,512,PEK,TPE,1230,1545,1 3 5,03:15,1720,0,32Q,1,180,2025-04-04
CA,8210,PEK,WUH,1505,1715,1 3 56,02:10,1053,0,321,1,185,2025-04-04
HU,7995,PEK,BKK,1900,2300,1 34567,05:00,3314,0,738,1,170,2025-04-04
HU,491,PEK,BRU,0240,0650,567,10:10,7942,0,789,1,287,2025-04-04
CA,1238,HMI,PEK,1030,1340,5,03:10,1926,0,7M8,1,176,2025-04-04
HU,7378,HGH,PEK,0725,0945,12345 7,02:20,1147,0,738,1,157,2025-04-04
HU,7438,XIY,PEK,1030,1250,5,02:20,932,0,789,1,288,2025-04-04
HU,7813,PEK,CAN,1930,2250,123 5 7,03:20,1880,0,787,1,212,2025-04-04
HU,7809,PEK,CAN,1430,1750,1 3 5 7,03:20,1880,0,787,1,212,2025-04-04
CA,1264,INC,PEK,2100,2255,123 5,01:55,925,0,321,1,177,2025-04-04
CA,1357,PEK,SZX,1500,1825,12  5,03:25,1954,0,333,1,301,2025-04-04
3U,8888,PEK,CTU,1740,2030,2345,02:50,1555,0,320,1,188,2025-04-04
CA,1705,HGH,PEK,0900,1125,1234567,02:25,1147,0,32Q,1,194,2025-04-04
3U,8832,PEK,CKG,1845,2130,3 5 7,02:45,1461,0,321,1,193,2025-04-04
CA,1469,PEK,LJG,0640,1030,12 45,03:50,2118,0,320,1,158,2025-04-04
MU,5113,SHA,PEK,1400,1615,12345 7,02:15,1075,0,359,1,286,2025-04-04
CA,1518,SHA,PEK,1730,2000,5,02:30,1075,0,330,1,237,2025-04-04
CA,871,PEK,KUL,1630,2300,1 3 5,06:30,4411,0,7M8,1,176,2025-04-04
CA,1614,YNJ,PEK,0915,1140,12 456,02:25,1114,0,321,1,177,2025-04-04
CA,1597,PEK,WEH,2015,2135,5,01:20,584,0,320,1,158,2025-04-04
CA,1898,LYG,PEK,1640,1830,2  56,01:50,668,0,738,1,159,2025-04-04
ZH,9195,PEK,TFU,0845,1140,1 34567,02:55,1545,0,320,1,158,2025-04-04
CA,1254,URC,PEK,1655,2055,5,04:00,2428,0,738,1,176,2025-04-04
CA,181,PEK,HND,0805,1225,1 3 56,03:20,2089,0,333,1,301,2025-04-04
SC,2121,XMN,PEK,0835,1125,12345 7,02:50,1732,0,738,1,173,2025-04-04
SC,2124,PEK,XMN,0655,0945,12345 7,02:50,1732,0,738,1,175,2025-04-04
CA,1383,PEK,SZX,1000,1325,1  456,03:25,1954,0,773,1,311,2025-04-04
CA,1718,PEK,HGH,1430,1645,1   56,02:15,1147,0,321,1,177,2025-04-04
CA,1805,PEK,JGS,0730,1015,1 3 5,02:45,1477,0,738,1,159,2025-04-04
CA,1533,PEK,SHA,1230,1445,56,02:15,1075,0,333,1,301,2025-04-04
CA,1892,JUZ,PEK,1630,1900,1234567,02:30,1250,0,738,1,159,2025-04-04
SC,2207,PEK,FOC,1235,1520,1234567,02:45,1595,0,738,1,173,2025-04-04
SC,7607,YNT,PEK,1930,2105,1234567,01:35,465,0,738,1,175,2025-04-04
TV,9955,CTU,PEK,1350,1640,1234567,02:50,1555,0,320,1,167,2025-04-04
CA,4125,PEK,LXA,0745,1210,2345 7,04:25,2622,0,319,1,128,2025-04-04
